"transaction_id","product_id","recorded_on","quantity","price","price_full","order_type_id"
"X2720210612470306","24126175","12.06.2021 20:19","1","14","15","BUY"
"X2720210613470626","26114446","13.06.2021 16:12","1","14","15","BUY"
"X2820210612619269","26124070","12.06.2021 12:42","1","15","15","BUY"
"X3020210614194500","26213743","14.06.2021 14:15","1","14","15","BUY"
"X3020210610193653","24126175","10.06.2021 13:57","1","15","15","BUY"
"X3020210612194095","26124612","12.06.2021 18:42","1","14","15","BUY"
"X3020210610193622","26245805","10.06.2021 12:01","1","14","15","BUY"
"X3020210612193875","26279367","12.06.2021 9:45","1","14","15","BUY"
"X362021061120043","26122113","11.06.2021 14:24","1","15","15","BUY"
"X3620210612107837","26120683","12.06.2021 19:55","1","15","15","BUY"
"X3620210614107852","26120683","14.06.2021 10:06","1","15","15","BUY"
"X362021061320279","26114446","13.06.2021 10:11","1","15","15","BUY"
"X3820210611166229","26213729","11.06.2021 14:11","1","15","15","BUY"
"X3820210610141221","26121901","10.06.2021 15:11","1","15","15","BUY"
"X472021062819109","23225206","28.06.2021 8:18","1","29","29","BUY"
"X472021060918731","23225206","09.06.2021 19:38","1","28","29","BUY"
"X2720210608128273","24280563","08.06.2021 9:50","1","26","29","BUY"
"X2720210627130981","26115955","27.06.2021 12:09","1","29","29","BUY"
"X2720210618472062","26174167","18.06.2021 12:44","1","28","29","BUY"
"X2720210619472542","23396937","19.06.2021 18:34","1","28","29","BUY"
"X2720210616471481","23032057","16.06.2021 14:04","1","28","29","BUY"
"X2720210620130415","26174167","20.06.2021 20:24","1","28","29","BUY"
"X2720210605468711","23949577","05.06.2021 14:27","1","28","29","BUY"
"X2720210601467790","23778092","01.06.2021 12:03","1","26","29","BUY"
"X2720210619472346","23434752","19.06.2021 12:08","1","28","29","BUY"
"X2820210625618398","26129532","25.06.2021 20:16","1","29","29","BUY"
"X2820210615615231","23032057","15.06.2021 12:10","1","28","29","BUY"
"X2820210616615569","24082822","16.06.2021 12:06","1","28","29","BUY"
"X2820210603616847","23949584","03.06.2021 12:29","1","28","29","BUY"
"X2820210603610771","26114309","03.06.2021 12:57","1","28","29","BUY"
"X2820210626623585","26115955","26.06.2021 20:10","1","29","29","BUY"
"X2820210626618744","23623484","26.06.2021 18:43","1","28","29","BUY"
"X2820210606611990","24082822","06.06.2021 13:22","1","27","29","BUY"
"X2820210625618185","26129532","25.06.2021 12:49","1","29","29","BUY"
"X2820210608618244","26115948","08.06.2021 10:23","1","","29","BUY"
"X2820210622622382","23148529","22.06.2021 18:20","1","29","29","BUY"
"X2820210624622867","26114996","24.06.2021 17:39","1","29","29","BUY"
"X2820210604611075","26125954","04.06.2021 10:44","1","27","29","BUY"
"X3020210624196334","23935020","24.06.2021 18:27","1","29","29","BUY"
"X3020210624196183","26114651","24.06.2021 10:08","1","29","29","BUY"
"X302021060265823","23895454","02.06.2021 13:07","1","29","29","BUY"
"X3820210601139970","23949577","01.06.2021 11:52","1","","29","BUY"
"X3820210603165426","26047515","03.06.2021 10:12","1","28","29","BUY"
"X3820210601140071","23824478","01.06.2021 18:11","1","28","29","BUY"
"X3820210617142144","26047515","17.06.2021 12:50","1","26","29","BUY"
"X3820210606140681","26125954","06.06.2021 12:49","1","28","29","BUY"
"X3820210604165741","26129532","04.06.2021 16:39","1","28","29","BUY"
"X472021061435396","23225206","14.06.2021 17:24","1","28","29","BUY"
"X472021061435406","23225206","14.06.2021 19:09","1","28","29","BUY"
"X2720210612469954","23225206","12.06.2021 11:33","1","28","29","BUY"
"X2720210611128873","23225206","11.06.2021 15:55","1","27","29","BUY"
"X2720210614129573","24082822","14.06.2021 17:24","1","28","29","BUY"
"X2820210613614746","26114385","13.06.2021 18:45","1","29","29","BUY"
"X2820210614615069","26013824","14.06.2021 16:03","1","29","29","BUY"
"X2820210614615167","23553859","14.06.2021 20:35","1","29","29","BUY"
"X2820210612614257","23032057","12.06.2021 16:32","1","28","29","BUY"
"X3020210613194139","23935020","13.06.2021 10:47","1","28","29","BUY"
"X3020210612194079","26174167","12.06.2021 18:12","1","28","29","BUY"
"X2720210625473918","23189409","25.06.2021 10:49","1","113","119","BUY"
"X2720210617471723","26146898","17.06.2021 10:32","1","107","119","BUY"
"X2720210619472418","23918825","19.06.2021 14:22","1","113","119","BUY"
"X2720210622473187","26045474","22.06.2021 13:19","1","111","119","BUY"
"X2820210624622892","23147799","24.06.2021 18:17","1","119","119","BUY"
"X2820210617615721","26146898","17.06.2021 9:08","1","113","119","BUY"
"X2820210626618719","23411654","26.06.2021 17:48","1","113","119","BUY"
"X2820210604611402","23830448","04.06.2021 19:11","1","119","119","BUY"
"X2820210605611801","23917859","05.06.2021 19:34","1","107","119","BUY"
"X2820210618616246","23917859","18.06.2021 13:43","1","117","119","BUY"
"X2820210607612297","23473232","07.06.2021 14:51","1","113","119","BUY"
"X2820210615620341","23934849","15.06.2021 18:41","1","117","119","BUY"
"X2820210620621738","24271950","20.06.2021 11:46","1","113","119","BUY"
"X2820210620616764","26146898","20.06.2021 10:25","1","113","119","BUY"
"X2820210628624005","23823822","28.06.2021 12:45","1","119","119","BUY"
"X3020210622195854","24995559","22.06.2021 14:51","1","113","119","BUY"
"X302021060265823","23611146","02.06.2021 13:07","1","119","119","BUY"
"X302021062667432","23613560","26.06.2021 17:39","1","117","119","BUY"
"X3020210622195761","26146898","22.06.2021 9:59","1","119","119","BUY"
"X3020210628197054","23611207","28.06.2021 19:35","1","107","119","BUY"
"X3020210622195789","23913165","22.06.2021 11:08","1","113","119","BUY"
"X362021061920767","23189423","19.06.2021 12:44","1","113","119","BUY"
"X3820210603165522","24500913","03.06.2021 15:59","1","113","119","BUY"
"X3820210623167534","23941199","23.06.2021 16:11","1","117","119","BUY"
"X3820210627143598","26111391","27.06.2021 11:17","1","119","119","BUY"
"X3820210605140376","23913165","05.06.2021 10:10","1","117","119","BUY"
"X3820210608166086","23934887","08.06.2021 19:30","1","113","119","BUY"
"X3820210620167169","26249636","20.06.2021 11:38","1","113","119","BUY"
"X2720210614129650","26029689","14.06.2021 20:23","1","119","119","BUY"
"X2720210614470901","23156807","14.06.2021 12:46","1","113","119","BUY"
"X2720210614129411","23536395","14.06.2021 11:37","1","117","119","BUY"
"X2820210612619531","24271950","12.06.2021 20:00","1","119","119","BUY"
"X2820210612614039","24946711","12.06.2021 10:36","1","111","119","BUY"
"X302021061166592","23405424","11.06.2021 16:51","1","117","119","BUY"
"X3620210610107606","23608764","10.06.2021 9:47","1","115","119","BUY"
"X2720210618129907","24148122","18.06.2021 12:45","1","284","299","BUY"
"X2720210622473224","23413245","22.06.2021 15:12","1","299","299","BUY"
"X2720210626474363","24768269","26.06.2021 13:21","1","299","299","BUY"
"X2720210627474851","23710078","27.06.2021 17:22","1","299","299","BUY"
"X2820210603610819","26125411","03.06.2021 13:58","1","299","299","BUY"
"X2820210602610622","24562508","02.06.2021 18:29","1","299","299","BUY"
"X2820210605617307","24877008","05.06.2021 11:08","1","224","299","BUY"
"X2820210625618277","24639927","25.06.2021 16:06","1","284","299","BUY"
"X302021061967133","23058736","19.06.2021 17:08","1","293","299","BUY"
"X302021062667394","23982628","26.06.2021 15:02","1","284","299","BUY"
"X3020210625196383","23543003","25.06.2021 9:50","1","293","299","BUY"
"X3820210615166668","23036444","15.06.2021 13:44","1","299","299","BUY"
"X3820210608140920","24162777","08.06.2021 18:10","1","284","299","BUY"
"X3820210611141332","26249100","11.06.2021 12:33","1","299","299","BUY"
"X472021060318517","24870382","03.06.2021 16:55","1","93","95","BUY"
"X472021060718664","26208657","07.06.2021 14:47","1","93","95","BUY"
"X472021060835114","26163949","08.06.2021 10:25","1","","95","BUY"
"X2720210621472971","26278858","21.06.2021 16:21","1","90","95","BUY"
"X2720210615471108","23041790","15.06.2021 12:23","1","90","95","BUY"
"X2720210620472649","23467132","20.06.2021 11:52","1","93","95","BUY"
"X2720210617471691","26278858","17.06.2021 9:35","1","86","95","BUY"
"X2720210615471152","26035314","15.06.2021 13:42","1","95","95","BUY"
"X2720210609469605","26245263","09.06.2021 17:41","1","90","95","BUY"
"X2720210601467730","26206004","01.06.2021 9:54","1","90","95","BUY"
"X2720210629475446","23041790","29.06.2021 19:19","1","90","95","BUY"
"X2720210603126940","26069678","03.06.2021 14:43","1","90","95","BUY"
"X2720210602126745","23620353","02.06.2021 18:47","1","90","95","BUY"
"X2820210628624123","23557642","28.06.2021 19:37","1","88","95","BUY"
"X2820210618621073","24540315","18.06.2021 14:27","1","90","95","BUY"
"X2820210618621013","24935142","18.06.2021 12:34","1","95","95","BUY"
"X2820210622622214","23936119","22.06.2021 11:26","1","95","95","BUY"
"X2820210608612603","23399600","08.06.2021 11:42","1","95","95","BUY"
"X2820210617620739","26278858","17.06.2021 11:48","1","95","95","BUY"
"X2820210601616403","24935142","01.06.2021 15:26","1","90","95","BUY"
"X2820210605617561","24568654","05.06.2021 16:54","1","93","95","BUY"
"X2820210619616615","23938120","19.06.2021 14:24","1","88","95","BUY"
"X3020210604192548","24870382","04.06.2021 11:29","1","95","95","BUY"
"X3020210624196176","26278858","24.06.2021 9:53","1","95","95","BUY"
"X3020210621195613","23156791","21.06.2021 9:33","1","90","95","BUY"
"X3020210608193288","24111966","08.06.2021 12:59","1","93","95","BUY"
"X302021060966434","26118536","09.06.2021 19:14","1","88","95","BUY"
"X302021060165775","24824323","01.06.2021 18:31","1","95","95","BUY"
"X3020210605192796","26069678","05.06.2021 11:56","1","95","95","BUY"
"X362021062721437","23147775","27.06.2021 18:38","1","90","95","BUY"
"X3820210621142765","26184715","21.06.2021 10:15","1","86","95","BUY"
"X3820210607165897","23286726","07.06.2021 16:49","1","95","95","BUY"
"X38202106292974","23036680","29.06.2021 11:12","1","86","95","BUY"
"X3820210602140178","26102900","02.06.2021 13:20","1","95","95","BUY"
"X3820210601139970","24909815","01.06.2021 11:52","1","","95","BUY"
"X2720210610128635","23156791","10.06.2021 17:32","1","86","95","BUY"
"X2820210612619199","24512817","12.06.2021 10:57","1","93","95","BUY"
"X2820210612619469","26217604","12.06.2021 17:57","1","95","95","BUY"
"X2820210611619108","26077673","11.06.2021 19:29","1","88","95","BUY"
"X2820210614620008","23735354","14.06.2021 13:57","1","88","95","BUY"
"X2820210612614269","23735354","12.06.2021 16:51","1","90","95","BUY"
"X302021061166524","23297890","11.06.2021 12:01","1","90","95","BUY"
"X362021061320286","24870382","13.06.2021 10:51","1","95","95","BUY"
"X3620210612107832","23392540","12.06.2021 19:12","1","93","95","BUY"
"X3820210613141641","23958005","13.06.2021 15:56","1","","95","BUY"
"X3820210613141641","23958012","13.06.2021 15:56","1","","95","BUY"
"X3820210613141546","26184715","13.06.2021 12:07","1","95","95","BUY"
"X2720210617471914","23320468","17.06.2021 18:47","1","19","19","BUY"
"X2720210609469447","23934962","09.06.2021 12:18","1","18","19","BUY"
"X2720210605127553","23830721","05.06.2021 18:53","1","17","19","BUY"
"X2720210620130361","23951303","20.06.2021 17:06","1","18","19","BUY"
"X2720210618129963","26114125","18.06.2021 19:05","1","18","19","BUY"
"X2720210628475181","26000220","28.06.2021 18:50","1","18","19","BUY"
"X2820210618616213","24953856","18.06.2021 12:43","1","19","19","BUY"
"X2820210606612188","26279374","06.06.2021 20:13","1","19","19","BUY"
"X2820210624622656","26115207","24.06.2021 10:38","1","19","19","BUY"
"X2820210625623094","23935006","25.06.2021 14:56","1","18","19","BUY"
"X2820210625618339","23894754","25.06.2021 18:28","1","19","19","BUY"
"X3020210616194794","23031883","16.06.2021 15:02","1","18","19","BUY"
"X3020210606193124","23830721","06.06.2021 19:32","1","18","19","BUY"
"X3020210624196334","23830721","24.06.2021 18:27","1","19","19","BUY"
"X3020210607193161","23830721","07.06.2021 15:01","1","18","19","BUY"
"X3620210618108216","23934962","18.06.2021 14:15","1","19","19","BUY"
"X362021062721427","23879256","27.06.2021 17:34","1","18","19","BUY"
"X3620210616108084","26115207","16.06.2021 13:38","1","","19","BUY"
"X3820210626143402","23910492","26.06.2021 9:47","1","19","19","BUY"
"X3020210611193793","23830721","11.06.2021 15:14","1","18","19","BUY"
"X3620210612107750","23934962","12.06.2021 12:41","1","19","19","BUY"
"X362021061119976","26279374","11.06.2021 11:15","1","19","19","BUY"
"X472021062619049","23081888","26.06.2021 10:43","4","17","18","BUY"
"X472021060318529","23902947","03.06.2021 19:00","4","44","44","BUY"
"X2720210604468292","24331197","04.06.2021 12:35","4","34","36","BUY"
"X2720210603126824","24305402","03.06.2021 11:11","4","74","74","BUY"
"X2720210605127192","26132655","05.06.2021 10:35","4","181","181","BUY"
"X2720210603126952","23752986","03.06.2021 15:08","4","44","44","BUY"
"X2720210625130687","26162102","25.06.2021 13:45","4","40","41","BUY"
"X2720210618129948","23225206","18.06.2021 17:04","4","30","30","BUY"
"X2720210629475330","24071390","29.06.2021 13:59","4","63","63","BUY"
"X2720210602126562","24478090","02.06.2021 11:55","4","143","146","BUY"
"X2720210627474846","23035942","27.06.2021 17:10","4","53","56","BUY"
"X2720210605127157","26105895","05.06.2021 9:21","4","463","514","BUY"
"X2720210615471214","23879607","15.06.2021 16:21","4","11","12","BUY"
"X2720210627474649","23821293","27.06.2021 11:37","4","65","87","BUY"
"X2720210603126904","23329720","03.06.2021 13:14","4","81","83","BUY"
"X2720210624473606","23708488","24.06.2021 9:38","4","156","173","BUY"
"X2720210616471439","24740388","16.06.2021 12:25","4","222","247","BUY"
"X2720210615471133","23879614","15.06.2021 12:58","4","9","9","BUY"
"X2720210620130356","23812390","20.06.2021 16:50","4","72","80","BUY"
"X2720210605127196","23225251","05.06.2021 10:40","4","38","42","BUY"
"X2720210623473537","26067841","23.06.2021 18:08","4","297","297","BUY"
"X2720210621472958","23879607","21.06.2021 15:47","4","12","12","BUY"
"X2720210602126753","23737778","02.06.2021 19:40","4","96","101","BUY"
"X2720210603126815","23651456","03.06.2021 11:02","4","25","27","BUY"
"X2720210629475278","23515857","29.06.2021 11:40","4","662","736","BUY"
"X2720210615471308","24951821","15.06.2021 19:38","4","110","116","BUY"
"X2720210618472009","24687607","18.06.2021 11:17","4","266","286","BUY"
"X2720210623473456","23337749","23.06.2021 13:56","4","25","26","BUY"
"X2720210623130600","24164009","23.06.2021 15:00","4","250","250","BUY"
"X2720210617129787","23879232","17.06.2021 11:33","4","7","7","BUY"
"X2720210605468747","23882614","05.06.2021 15:12","4","310","326","BUY"
"X2720210606127917","23441903","06.06.2021 17:57","4","459","483","BUY"
"X2720210605127187","24992893","05.06.2021 9:59","4","133","133","BUY"
"X2720210607469020","23522121","07.06.2021 18:29","4","20","22","BUY"
"X2720210619472296","26114965","19.06.2021 11:11","4","28","28","BUY"
"X2720210620130194","23943049","20.06.2021 10:32","4","103","103","BUY"
"X2720210617471730","24220446","17.06.2021 10:39","4","52","52","BUY"
"X2720210608469083","23392571","08.06.2021 11:20","4","66","70","BUY"
"X2720210626474436","23233379","26.06.2021 16:08","4","52","52","BUY"
"X2720210605468710","23948914","05.06.2021 14:25","4","70","70","BUY"
"X2720210602126526","23514614","02.06.2021 10:16","4","33","34","BUY"
"X2720210622473100","23192812","22.06.2021 10:21","4","51","51","BUY"
"X2720210625474102","23630468","25.06.2021 16:21","4","10","14","BUY"
"X27202106181449","23687417","18.06.2021 19:04","4","874","920","BUY"
"X2720210619472342","26159706","19.06.2021 12:03","4","214","225","BUY"
"X2720210622473294","24857376","22.06.2021 18:48","4","28","30","BUY"
"X2720210619130033","24220453","19.06.2021 12:41","4","50","54","BUY"
"X2820210617620711","25053326","17.06.2021 10:44","4","61","64","BUY"
"X2820210625623079","23623507","25.06.2021 14:32","4","76","82","BUY"
"X2820210619621578","24943024","19.06.2021 17:35","4","7","7","BUY"
"X2820210628623950","23040113","28.06.2021 10:10","4","591","622","BUY"
"X2820210628619387","23623521","28.06.2021 20:00","4","103","114","BUY"
"X2820210625623045","24097260","25.06.2021 13:48","4","65","68","BUY"
"X2820210615615433","26114088","15.06.2021 18:10","4","27","28","BUY"
"X2820210605611490","25053319","05.06.2021 10:40","4","94","105","BUY"
"X2820210629619436","23879232","29.06.2021 14:09","4","7","7","BUY"
"X2820210618616168","24596626","18.06.2021 11:12","4","59","61","BUY"
"X2820210628623944","26003382","28.06.2021 9:50","4","43","46","BUY"
"X2820210607618220","23141803","07.06.2021 18:57","4","184","194","BUY"
"X2820210624622875","26131191","24.06.2021 17:53","4","7","7","BUY"
"X2820210626623558","23780767","26.06.2021 19:01","4","265","279","BUY"
"X2820210602610508","23879256","02.06.2021 14:01","4","18","18","BUY"
"X2820210619621484","23753051","19.06.2021 15:01","4","108","114","BUY"
"X2820210620621818","23501232","20.06.2021 14:16","4","292","292","BUY"
"X2820210608612762","26105949","08.06.2021 15:02","4","280","280","BUY"
"X2820210619621562","23668829","19.06.2021 17:07","4","473","498","BUY"
"X2820210609613123","24220453","09.06.2021 13:50","4","25","26","BUY"
"X2820210605617421","24534093","05.06.2021 13:15","4","96","98","BUY"
"X2820210608612711","26002620","08.06.2021 14:03","4","216","227","BUY"
"X2820210602616592","23035676","02.06.2021 13:07","4","66","67","BUY"
"X2820210605617497","24857437","05.06.2021 15:10","4","57","60","BUY"
"X2820210624622918","26106342","24.06.2021 19:01","4","","63","BUY"
"X2820210623617791","23335196","23.06.2021 16:21","4","17","18","BUY"
"X2820210606617848","24255028","06.06.2021 14:14","4","361","372","BUY"
"X2820210604617205","26255446","04.06.2021 20:17","4","1672","1760","BUY"
"X2820210623617624","23710061","23.06.2021 10:36","4","168","173","BUY"
"X2820210619621252","24857437","19.06.2021 9:12","4","59","60","BUY"
"X2820210609618423","24097154","09.06.2021 10:53","4","113","113","BUY"
"X2820210605611677","23774186","05.06.2021 15:24","4","38","40","BUY"
"X2820210624617901","23148093","24.06.2021 10:18","4","203","214","BUY"
"X2820210606612028","23221451","06.06.2021 14:12","4","292","324","BUY"
"X2820210629624290","23780767","29.06.2021 13:19","4","265","279","BUY"
"X2820210624617959","24770446","24.06.2021 12:27","4","36","36","BUY"
"X2820210623617752","26284699","23.06.2021 15:36","4","61","62","BUY"
"X2820210609618405","26114767","09.06.2021 10:23","4","40","42","BUY"
"X2820210609613168","26077987","09.06.2021 15:39","4","82","88","BUY"
"X2820210615615485","26245195","15.06.2021 20:31","4","91","93","BUY"
"X2820210620621955","23393653","20.06.2021 19:36","4","275","289","BUY"
"X2820210621622031","26006475","21.06.2021 13:32","4","203","214","BUY"
"X2820210608612756","23879317","08.06.2021 14:54","4","93","100","BUY"
"X2820210622617548","24605229","22.06.2021 19:14","4","545","545","BUY"
"X2820210608618312","25075946","08.06.2021 15:09","4","56","56","BUY"
"X2820210605617458","24903523","05.06.2021 14:14","4","377","397","BUY"
"X2820210619621532","26105949","19.06.2021 16:06","4","260","280","BUY"
"X2820210628624130","23793613","28.06.2021 19:53","4","1901","1960","BUY"
"X3020210622195852","23233393","22.06.2021 14:40","4","25","26","BUY"
"X3020210616194815","24220439","16.06.2021 16:51","4","35","37","BUY"
"X3020210616194762","23931954","16.06.2021 12:49","4","28","28","BUY"
"X3020210620195461","23689794","20.06.2021 10:21","4","27","28","BUY"
"X3020210628197067","25000849","28.06.2021 20:51","4","82","84","BUY"
"X3020210621195728","24411264","21.06.2021 17:52","4","56","56","BUY"
"X302021061967053","26146904","19.06.2021 12:24","4","37","38","BUY"
"X302021061967102","23892774","19.06.2021 14:33","4","23","24","BUY"
"X302021061967080","23710061","19.06.2021 13:38","4","170","173","BUY"
"X3020210621195636","24901130","21.06.2021 10:56","4","105","107","BUY"
"X302021062667371","23233423","26.06.2021 13:09","4","70","74","BUY"
"X3020210628196956","24359498","28.06.2021 13:00","4","51","54","BUY"
"X3020210626196763","23218345","26.06.2021 19:24","4","48","50","BUY"
"X3020210629197135","25101225","29.06.2021 15:08","4","325","335","BUY"
"X3020210620195568","23879607","20.06.2021 15:21","4","11","12","BUY"
"X3020210616194762","23335196","16.06.2021 12:49","4","18","18","BUY"
"X302021060966412","23879607","09.06.2021 13:25","4","10","11","BUY"
"X3620210608107527","24944458","08.06.2021 11:26","4","821","864","BUY"
"X362021060519656","23879270","05.06.2021 10:54","4","86","90","BUY"
"X3620210618108173","26115009","18.06.2021 10:33","4","30","32","BUY"
"X362021061520530","24180689","15.06.2021 14:49","4","254","267","BUY"
"X3620210606107353","24907712","06.06.2021 10:53","4","61","61","BUY"
"X362021061920856","23302174","19.06.2021 18:18","4","31","33","BUY"
"X3620210626108851","23879423","26.06.2021 20:02","4","13","14","BUY"
"X362021062521245","26167725","25.06.2021 17:07","4","58","61","BUY"
"X3620210606107451","23035645","06.06.2021 16:03","4","22","22","BUY"
"X3620210605107185","26003405","05.06.2021 10:33","4","50","51","BUY"
"X3620210622108518","24220422","22.06.2021 16:13","4","36","38","BUY"
"X3820210605140481","25082470","05.06.2021 14:07","4","74","78","BUY"
"X3820210607140853","26073989","07.06.2021 17:45","4","73","73","BUY"
"X38202106062490","24857307","06.06.2021 12:39","4","84","88","BUY"
"X3820210620142729","24737821","20.06.2021 13:33","4","325","325","BUY"
"X3820210616166886","24473545","16.06.2021 15:34","4","37","38","BUY"
"X3820210602140154","24857574","02.06.2021 11:48","4","32","34","BUY"
"X3820210628167730","23233409","28.06.2021 18:55","4","39","40","BUY"
"X3820210605140564","23931985","05.06.2021 17:52","4","34","34","BUY"
"X3820210606140611","23879133","06.06.2021 10:13","4","10","11","BUY"
"X3820210616166808","26128603","16.06.2021 11:58","4","152","155","BUY"
"X3820210619166978","23335257","19.06.2021 9:55","4","25","26","BUY"
"X3820210617142154","23931985","17.06.2021 13:21","4","58","61","BUY"
"X3820210603165441","26113999","03.06.2021 10:48","4","761","846","BUY"
"X3820210619142541","23442061","19.06.2021 9:44","4","","151","BUY"
"X2720210613129283","24359498","13.06.2021 15:57","4","53","54","BUY"
"X2720210610128579","23233270","10.06.2021 16:21","4","73","81","BUY"
"X2720210614129614","23395398","14.06.2021 18:53","4","6210","6900","BUY"
"X2720210613470475","24372312","13.06.2021 13:11","4","49","52","BUY"
"X2720210612469891","23081888","12.06.2021 10:21","4","17","18","BUY"
"X2720210613129291","23427839","13.06.2021 16:52","4","38","38","BUY"
"X2720210610128549","23882607","10.06.2021 14:31","4","282","291","BUY"
"X2720210614129591","23533585","14.06.2021 18:06","4","102","107","BUY"
"X2720210613470662","23192829","13.06.2021 16:52","4","60","63","BUY"
"X2720210612470199","23880948","12.06.2021 16:58","4","400","533","BUY"
"X2720210612470197","23587281","12.06.2021 16:55","4","66","68","BUY"
"X2720210612470208","23879652","12.06.2021 17:14","4","30","30","BUY"
"X2820210614614977","24902946","14.06.2021 13:29","4","104","110","BUY"
"X2820210613614491","23218345","13.06.2021 12:13","4","48","50","BUY"
"X2820210611613678","24741309","11.06.2021 10:33","4","65","66","BUY"
"X2820210610613567","24744171","10.06.2021 17:22","4","998","1050","BUY"
"X2820210613619573","23774162","13.06.2021 9:28","4","36","38","BUY"
"X2820210612619184","24903714","12.06.2021 10:40","4","11","12","BUY"
"X2820210610613382","26071954","10.06.2021 11:30","4","39","40","BUY"
"X2820210614619936","23943476","14.06.2021 11:42","4","101","103","BUY"
"X3020210611193812","23218345","11.06.2021 16:51","4","48","50","BUY"
"X302021061166582","24903530","11.06.2021 16:05","4","184","184","BUY"
"X3020210612193897","24106962","12.06.2021 10:59","4","104","110","BUY"
"X3020210613194179","26204833","13.06.2021 12:06","4","36","38","BUY"
"X3020210612193945","23998810","12.06.2021 12:34","4","62","62","BUY"
"X3020210612193996","23335240","12.06.2021 14:30","4","28","28","BUY"
"X3020210612194034","26069982","12.06.2021 15:34","4","187","187","BUY"
"X362021061320394","24220446","13.06.2021 15:48","4","51","52","BUY"
"X362021061320375","23879232","13.06.2021 14:46","4","6","7","BUY"
"X3620210614107900","24220422","14.06.2021 12:38","4","38","38","BUY"
"X3820210612166500","26218427","12.06.2021 15:32","4","141","145","BUY"
"X3820210612166459","23335288","12.06.2021 13:37","4","42","44","BUY"
"X3820210611166197","26156125","11.06.2021 12:04","4","474","499","BUY"
"X3820210611141324","23759275","11.06.2021 12:14","4","247","260","BUY"
"X3820210610141251","26149523","10.06.2021 17:01","4","22","23","BUY"
"X362021061520495","24141055","15.06.2021 11:12","4","109","109","BUY"
"X2720210622473159","67354659","22.06.2021 12:17","4","189","199","BUY"
"X2720210615471316","23801738","15.06.2021 20:07","4","99","99","BUY"
"X3020210606193011","23395275","06.06.2021 11:42","4","99","99","BUY"
"X2820210607618059","24358262","07.06.2021 10:55","4","13","13","BUY"
"X2820210607612496","23080119","07.06.2021 20:13","4","8","8","BUY"
"X2720210602126544","23740013","02.06.2021 11:21","4","73","79","BUY"
"X362021062321134","23821330","23.06.2021 20:17","4","79","79","BUY"
"X2720210612129144","24235822","12.06.2021 16:55","4","152","169","BUY"
"X2820210621621979","23558809","21.06.2021 10:34","4","52","55","BUY"
"X2720210605468577","23998254","05.06.2021 10:37","4","69","69","BUY"
"X2720210623473582","23739932","23.06.2021 20:32","4","159","159","BUY"
"X2720210605127581","23780767","05.06.2021 19:36","4","237","249","BUY"
"X2820210627623876","23591974","27.06.2021 17:14","4","232","249","BUY"
"X302021060566044","23780767","05.06.2021 9:16","4","237","249","BUY"
"X3020210602192361","24902052","02.06.2021 16:48","4","237","249","BUY"
"X302021061166542","23780767","11.06.2021 12:53","4","249","249","BUY"
"X2720210608469151","23774209","08.06.2021 12:58","4","43","45","BUY"
"X3020210616194818","23533622","16.06.2021 17:12","4","43","45","BUY"
"X3020210612194011","23233416","12.06.2021 14:59","4","45","45","BUY"
"X2720210612470122","23819443","12.06.2021 15:05","4","56","59","BUY"
"X2720210603126874","24908535","03.06.2021 12:34","4","142","149","BUY"
"X362021061120096","24836906","11.06.2021 17:27","4","142","149","BUY"
"X472021062419001","23879140","24.06.2021 12:23","4","15","16","BUY"
"X302021062567295","23879478","25.06.2021 11:42","4","15","16","BUY"
"X3820210623167508","67354659","23.06.2021 13:54","4","16","16","BUY"
"X2720210612470011","24220408","12.06.2021 12:30","4","16","16","BUY"
"X362021061520510","24572705","15.06.2021 12:14","4","122","125","BUY"
"X2820210604617118","23331303","04.06.2021 13:56","4","139","139","BUY"
"X472021062735900","23526174","27.06.2021 11:16","4","25","25","BUY"
"X3820210627143671","23766211","27.06.2021 16:02","4","24","25","BUY"
"X2820210616620613","23233300","16.06.2021 17:14","4","53","53","BUY"
"X472021062135766","24417129","21.06.2021 14:09","4","15","15","BUY"
"X2720210605468742","23879621","05.06.2021 15:05","4","15","15","BUY"
"X38202106272923","23035638","27.06.2021 18:14","4","15","15","BUY"
"X3820210608140928","24359504","08.06.2021 18:21","4","14","15","BUY"
"X2720210611128892","24126175","11.06.2021 16:48","4","15","15","BUY"
"X3620210606107478","23879652","06.06.2021 19:26","4","28","29","BUY"
"X2820210612614353","23335219","12.06.2021 19:47","4","28","29","BUY"
"X302021061066437","23225206","10.06.2021 9:17","4","28","29","BUY"
"X2820210618616140","23036680","18.06.2021 10:27","4","95","95","BUY"
"X2820210601610118","26208640","01.06.2021 11:52","4","90","95","BUY"
"X3020210616194797","23879256","16.06.2021 15:06","4","19","19","BUY"
"X362021062821455","23935006","28.06.2021 18:59","4","18","19","BUY"
"X2820210611618931","23035645","11.06.2021 12:50","4","19","19","BUY"
"X2720210627474820","26071978","27.06.2021 16:25","8","78","82","BUY"
"X2720210606127834","23153080","06.06.2021 15:28","8","220","232","BUY"
"X2720210607128088","24220439","07.06.2021 12:17","8","23","24","BUY"
"X2820210623617811","24857628","23.06.2021 17:15","8","62","64","BUY"
"X2820210624622814","24358361","24.06.2021 16:01","8","188","198","BUY"
"X2820210621622014","23753082","21.06.2021 12:13","8","178","187","BUY"
"X2820210616620455","26185231","16.06.2021 11:53","8","58","58","BUY"
